make,model,year,price,mileage,overall_rating,complaint_count,reliability_score,age,depreciation_rate,fuel_type,engine,transmission,accident,clean_title
MERCEDES-BENZ,AMG GT C,2020,128900.0,6600.0,3.0,0.0,1.0,4,0.6,Gasoline,550.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
CHEVROLET,CAMARO 2SS,2023,51500.0,2300.0,3.0,0.0,1.0,1,0.15,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
AUDI,Q7 PREMIUM PLUS,2023,61998.0,10601.0,3.0,0.0,1.0,1,0.15,Hybrid,3.0 Liter TFSI,Automatic,None reported,
MASERATI,GRANTURISMO MC,2018,67000.0,18000.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,454.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
GMC,SIERRA 2500 AT4,2022,67963.0,31681.0,3.0,2.0,0.9986357435197816,2,0.3,Gasoline,6.6L V8 16V GDI OHV,Automatic,At least 1 accident or damage reported,
CADILLAC,XT6 SPORT AWD,2020,49427.0,24114.0,5.0,14.0,0.990450204638472,4,0.6,Gasoline,3.6L V6 24V GDI DOHC,9-Speed Automatic,At least 1 accident or damage reported,
JEEP,GRAND CHEROKEE L LAREDO,2022,43389.0,22109.0,5.0,24.0,0.9836289222373806,2,0.3,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,,
CHEVROLET,AVALANCHE 1500 LT,2012,18000.0,148000.0,3.0,0.0,1.0,12,1.7999999999999998,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,None reported,Yes
BMW,M5 BASE,2018,60200.0,41000.0,3.0,1.0,0.9993178717598908,6,0.8999999999999999,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
NISSAN,TITAN SE,2009,19500.0,127600.0,3.0,0.0,1.0,15,2.25,E85 Flex Fuel,317.0HP 5.6L 8 Cylinder Engine Flex Fuel Capability,A/T,None reported,Yes
DODGE,RAM 1500 SRT-10 QUAD CAB,2005,19000.0,138450.0,3.0,0.0,1.0,19,2.85,Gasoline,500.0HP 8.3L 10 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,Yes
GMC,SIERRA 1500 SLT,2013,15500.0,230000.0,4.0,0.0,1.0,11,1.65,E85 Flex Fuel,315.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,None reported,Yes
LEXUS,RX 350 F SPORT,2017,33000.0,53649.0,3.0,0.0,1.0,7,1.05,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
MERCEDES-BENZ,GL-CLASS GL 450 4MATIC,2012,11999.0,174000.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,335.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,At least 1 accident or damage reported,Yes
INFINITI,QX80 LUXE,2022,47645.0,49860.0,3.0,0.0,1.0,2,0.3,Gasoline,5.6L V8 32V GDI DOHC,Automatic,At least 1 accident or damage reported,Yes
MERCEDES-BENZ,AMG C 63 S,2021,75000.0,13650.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,Yes
BMW,528 I XDRIVE,2016,13500.0,134000.0,3.0,0.0,1.0,8,1.2,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
PORSCHE,911 CARRERA,2014,68000.0,78000.0,3.0,0.0,1.0,10,1.5,Gasoline,350.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
PORSCHE,BOXSTER S,2005,21750.0,65750.0,3.0,0.0,1.0,19,2.85,Gasoline,280.0HP 3.2L Flat 6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
BMW,X6 M BASE,2021,94000.0,18000.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
FORD,MUSTANG PREMIUM,2007,9450.0,121630.0,3.0,0.0,1.0,17,2.55,Gasoline,210.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
RIVIAN,R1S LAUNCH EDITION,2023,89999.0,4500.0,3.0,0.0,1.0,1,0.15,,835.0HP Electric Motor Electric Fuel System,1-Speed A/T,None reported,Yes
VOLVO,XC90 RECHARGE PLUG-IN HYBRID T8 INSCRIPTION 7 PASSENGER,2022,61999.0,9408.0,3.0,0.0,1.0,2,0.3,Hybrid,2.0L I4 16V GDI DOHC Hybrid,8-Speed Automatic,None reported,
BMW,528 I XDRIVE,2016,16000.0,120000.0,3.0,0.0,1.0,8,1.2,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
CADILLAC,ESCALADE ESV PLATINUM,2016,29500.0,168600.0,3.0,0.0,1.0,8,1.2,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
CHEVROLET,CORVETTE BASE,2004,25900.0,43705.0,3.0,0.0,1.0,20,3.0,Gasoline,350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
AUDI,A5 2.0T PREMIUM,2013,11500.0,111000.0,3.0,0.0,1.0,11,1.65,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
AUDI,TT 2.0T PREMIUM,2012,17000.0,64549.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
BUICK,LACROSSE CX,2007,6500.0,53000.0,3.0,0.0,1.0,17,2.55,Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,Yes
CHEVROLET,CAMARO 2SS,2017,44900.0,13465.0,3.0,0.0,1.0,7,1.05,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
TESLA,MODEL Y LONG RANGE,2023,52000.0,5844.0,5.0,0.0,1.0,1,0.15,,425.0HP Electric Motor Electric Fuel System,A/T,None reported,Yes
BMW,M3 BASE,2015,40000.0,74000.0,3.0,0.0,1.0,9,1.35,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,M/T,None reported,Yes
KIA,OPTIMA LX,2011,6900.0,100331.0,5.0,0.0,1.0,13,1.95,Gasoline,200.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
TOYOTA,SUPRA 3.0 PREMIUM,2022,53568.0,24850.0,3.0,1.0,0.9993178717598908,2,0.3,Gasoline,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
LINCOLN,NAUTILUS RESERVE,2021,43860.0,17467.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,None reported,
NISSAN,PATHFINDER SL,2015,11995.0,115000.0,3.0,0.0,1.0,9,1.35,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
BMW,X5 XDRIVE50I,2015,26500.0,72000.0,5.0,0.0,1.0,9,1.35,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,Yes
MAZDA,MAZDASPEED3 GRAND TOURING,2008,6500.0,162000.0,3.0,0.0,1.0,16,2.4,Gasoline,263.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,Yes
GMC,YUKON XL SLT,2017,45500.0,47589.0,4.0,0.0,1.0,7,1.05,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
TOYOTA,BZ4X LIMITED,2023,41999.0,6548.0,5.0,0.0,1.0,1,0.15,,Electric,Automatic,None reported,
RAM,PROMASTER 2500 HIGH ROOF,2018,36990.0,10339.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
RAM,1500 CLASSIC SLT,2021,35113.0,32092.0,4.0,0.0,1.0,3,0.4499999999999999,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,None reported,Yes
LEXUS,GS 350 BASE,2014,23998.0,85275.0,3.0,0.0,1.0,10,1.5,Gasoline,3.5 Liter,Automatic,At least 1 accident or damage reported,
HYUNDAI,TUCSON LIMITED,2016,10990.0,138000.0,5.0,1158.0,0.2100954979536152,8,1.2,Gasoline,175.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
CHEVROLET,SSR BASE,2003,16999.0,87500.0,3.0,0.0,1.0,21,3.15,Gasoline,300.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
MASERATI,GRANTURISMO BASE,2013,38900.0,34920.0,3.0,0.0,1.0,11,1.65,Gasoline,440.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
TESLA,MODEL X PERFORMANCE,2020,65999.0,27224.0,5.0,0.0,1.0,4,0.6,,Electric,1-Speed Automatic,None reported,
BMW,M2 BASE,2018,52000.0,25000.0,3.0,1.0,0.9993178717598908,6,0.8999999999999999,Gasoline,365.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
TESLA,MODEL Y LONG RANGE,2021,48500.0,14642.0,5.0,0.0,1.0,3,0.4499999999999999,,425.0HP Electric Motor Electric Fuel System,A/T,None reported,Yes
SUBARU,OUTBACK 2.5I LIMITED,2015,13999.0,162000.0,3.0,0.0,1.0,9,1.35,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,Yes
BUICK,ROADMASTER ESTATE,1996,16999.0,119500.0,3.0,0.0,1.0,28,4.2,Gasoline,260.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,Yes
LAND,ROVER RANGE ROVER 5.0L SUPERCHARGED,2017,36500.0,101800.0,3.0,0.0,1.0,7,1.05,Gasoline,510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
FORD,EXPEDITION MAX XLT,2021,42691.0,84351.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,None reported,Yes
NISSAN,LEAF SL,2012,6700.0,26930.0,3.0,0.0,1.0,12,1.7999999999999998,,107.0HP Electric Motor Electric Fuel System,1-Speed A/T,None reported,Yes
TOYOTA,TACOMA TRD PRO,2019,42886.0,40698.0,3.0,0.0,1.0,5,0.75,Gasoline,3.5L V6 24V PDI DOHC,6-Speed,None reported,
MERCEDES-BENZ,AMG GT 63 S 4-DOOR,2020,112500.0,40000.0,3.0,0.0,1.0,4,0.6,Gasoline,630.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,Yes
BMW,230 I,2019,29000.0,30000.0,3.0,0.0,1.0,5,0.75,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,Yes
LEXUS,ES 350 BASE,2007,10600.0,78980.0,3.0,0.0,1.0,17,2.55,Gasoline,272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,Yes
PORSCHE,911 CARRERA S CABRIOLET,2007,69995.0,28844.0,3.0,0.0,1.0,17,2.55,Gasoline,3.8L H6 24V MPFI DOHC,6-Speed Manual,,
PORSCHE,TAYCAN TURBO,2020,96900.0,21028.0,3.0,0.0,1.0,4,0.6,,Dual AC Electric Motors,Single-Speed Fixed Gear,None reported,
MASERATI,LEVANTE MODENA,2023,88950.0,5409.0,3.0,0.0,1.0,1,0.15,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,Yes
DODGE,CHALLENGER SRT HELLCAT,2020,69900.0,12700.0,3.0,0.0,1.0,4,0.6,Gasoline,717.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,Yes
MAZDA,MAZDA6 TOURING,2021,25900.0,19000.0,5.0,7.0,0.995225102319236,3,0.4499999999999999,Gasoline,187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,,
AUDI,S4 3.0T PREMIUM,2019,48000.0,12000.0,3.0,0.0,1.0,5,0.75,Gasoline,349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
FORD,MUSTANG GT PREMIUM,2016,33900.0,25717.0,3.0,0.0,1.0,8,1.2,Gasoline,435.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
TESLA,MODEL Y LONG RANGE,2022,44400.0,12055.0,5.0,0.0,1.0,2,0.3,,425.0HP Electric Motor Electric Fuel System,A/T,None reported,Yes
AUDI,TTS 2.0T PREMIUM PLUS,2011,23000.0,69700.0,3.0,0.0,1.0,13,1.95,Gasoline,265.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,Yes
BMW,M2 COMPETITION,2020,55000.0,25013.0,3.0,0.0,1.0,4,0.6,Gasoline,405.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
AUDI,Q4 E-TRON SPORTBACK PREMIUM,2023,54900.0,1156.0,3.0,0.0,1.0,1,0.15,,295.0HP Electric Motor Electric Fuel System,A/T,None reported,Yes
BMW,740 I,2016,27500.0,57939.0,3.0,0.0,1.0,8,1.2,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
MERCEDES-BENZ,AMG GLE 43 COUPE 4MATIC,2018,49999.0,52694.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,385.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
MERCEDES-BENZ,S-CLASS S 550 4MATIC,2015,37000.0,54000.0,3.0,0.0,1.0,9,1.35,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
HONDA,S2000 BASE,2002,27000.0,110500.0,3.0,0.0,1.0,22,3.3,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
CHEVROLET,CORVETTE BASE,2000,10000.0,97500.0,3.0,0.0,1.0,24,3.5999999999999996,Gasoline,345.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
CHEVROLET,COLORADO Z71,2020,35387.0,20909.0,3.0,0.0,1.0,4,0.6,Gasoline,3.6L V6 24V GDI DOHC,Automatic,None reported,Yes
MERCEDES-BENZ,S-CLASS S 63 AMG,2013,40000.0,77648.0,3.0,0.0,1.0,11,1.65,Gasoline,536.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
BENTLEY,CONTINENTAL GTC BASE,2013,64000.0,79422.0,3.0,0.0,1.0,11,1.65,Gasoline,616.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
GMC,SIERRA 2500 SLE H/D EXTENDED CAB,2002,16900.0,53850.0,3.0,0.0,1.0,22,3.3,Gasoline,340.0HP 8.1L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
AUDI,SQ5 3.0T PREMIUM,2020,42000.0,21832.0,3.0,0.0,1.0,4,0.6,Gasoline,349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
TOYOTA,COROLLA IM BASE,2017,18700.0,41932.0,3.0,0.0,1.0,7,1.05,Gasoline,137.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
GMC,YUKON XL SLT,2017,34999.0,110000.0,4.0,0.0,1.0,7,1.05,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
TOYOTA,TUNDRA 1794,2020,47500.0,67400.0,3.0,0.0,1.0,4,0.6,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
SUBARU,WRX PREMIUM,2017,24000.0,62662.0,3.0,35.0,0.97612551159618,7,1.05,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,At least 1 accident or damage reported,Yes
SUBARU,WRX BASE,2015,18000.0,102000.0,3.0,0.0,1.0,9,1.35,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,At least 1 accident or damage reported,Yes
INFINITI,Q50 PREMIUM,2014,16488.0,79785.0,5.0,0.0,1.0,10,1.5,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,At least 1 accident or damage reported,Yes
CHEVROLET,SUBURBAN PREMIER,2017,24950.0,166549.0,3.0,0.0,1.0,7,1.05,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,Yes
TOYOTA,SEQUOIA LIMITED,2006,8900.0,190656.0,3.0,0.0,1.0,18,2.6999999999999997,Gasoline,273.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
DODGE,CHALLENGER R/T SCAT PACK,2016,37500.0,7928.0,3.0,0.0,1.0,8,1.2,–,–,6-Speed M/T,None reported,Yes
PORSCHE,CAYENNE GTS,2009,15000.0,135606.0,3.0,0.0,1.0,15,2.25,Gasoline,405.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
KIA,TELLURIDE S,2023,39900.0,14700.0,3.0,0.0,1.0,1,0.15,Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
MERCEDES-BENZ,AMG E 63 S 4MATIC,2019,96000.0,12985.0,3.0,0.0,1.0,5,0.75,Gasoline,603.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,At least 1 accident or damage reported,Yes
BMW,Z4 SDRIVE35IS,2014,64995.0,4200.0,3.0,0.0,1.0,10,1.5,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
SUBARU,IMPREZA 2.0I SPORT,2017,23500.0,44000.0,3.0,0.0,1.0,7,1.05,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,Yes
DODGE,DART SE,2015,12000.0,66000.0,5.0,0.0,1.0,9,1.35,Gasoline,160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
LAND,ROVER RANGE ROVER P525 WESTMINSTER,2021,89900.0,17945.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,5.0L V8 32V GDI DOHC Supercharged,8-Speed Automatic,None reported,
NISSAN,370Z BASE,2013,17500.0,106700.0,3.0,0.0,1.0,11,1.65,Gasoline,332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
CADILLAC,ESCALADE ESV LUXURY,2020,55000.0,120000.0,3.0,5.0,0.9965893587994544,4,0.6,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,Yes
MERCEDES-BENZ,E-CLASS E 350,2012,19900.0,59600.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
KIA,OPTIMA HYBRID EX,2012,8900.0,117220.0,5.0,0.0,1.0,12,1.7999999999999998,Hybrid,206.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,None reported,Yes
CHEVROLET,SILVERADO 3500 LTZ,2022,67500.0,85200.0,3.0,0.0,1.0,2,0.3,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,None reported,Yes
VOLKSWAGEN,GOLF GTI 2.0T SE 4-DOOR,2018,24325.0,63450.0,5.0,0.0,1.0,6,0.8999999999999999,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
DODGE,RAM 1500 SRT-10,2004,22500.0,73000.0,3.0,0.0,1.0,20,3.0,Gasoline,500.0HP 8.3L 10 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
SCION,TC ANNIVERSARY EDITION,2014,11495.0,115000.0,3.0,0.0,1.0,10,1.5,Gasoline,179.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
LAND,ROVER RANGE ROVER 5.0L SUPERCHARGED AUTOBIOGRAPHY,2016,49900.0,56000.0,3.0,0.0,1.0,8,1.2,Gasoline,510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
LEXUS,LS 500 BASE,2018,40900.0,67296.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,"3.5L V-6 port/direct injection, DOHC, VVT-iE/VVT-i variable valv","Automatic, 10-Spd",None reported,
CHEVROLET,SUBURBAN 1500 LT,2015,16000.0,179200.0,4.0,0.0,1.0,9,1.35,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,Yes
MASERATI,GRANTURISMO BASE,2015,44999.0,28000.0,3.0,0.0,1.0,9,1.35,Gasoline,444.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
PORSCHE,911 CARRERA TURBO,2003,55000.0,155000.0,3.0,0.0,1.0,21,3.15,Gasoline,415.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
HYUNDAI,SONATA HYBRID BASE,2012,8500.0,154000.0,5.0,0.0,1.0,12,1.7999999999999998,Hybrid,206.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,At least 1 accident or damage reported,Yes
CADILLAC,CTS LUXURY,2012,18955.0,62500.0,5.0,0.0,1.0,12,1.7999999999999998,Gasoline,270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,Yes
BMW,323 CI,2000,2500.0,177700.0,3.0,0.0,1.0,24,3.5999999999999996,Gasoline,170.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,Yes
TESLA,MODEL 3 STANDARD RANGE PLUS,2019,26000.0,83700.0,5.0,269.0,0.8165075034106413,5,0.75,,Electric Motor Electric Fuel System,A/T,At least 1 accident or damage reported,Yes
CHEVROLET,1500 CHEYENNE EXTENDED CAB,1995,6500.0,120000.0,3.0,0.0,1.0,29,4.35,–,–,4-Speed A/T,At least 1 accident or damage reported,Yes
NISSAN,370Z TOURING,2012,21500.0,65000.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
MERCEDES-BENZ,GLS 450 BASE 4MATIC,2018,38598.0,62808.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,3.0 Liter DOHC Twin Turbo,Automatic,At least 1 accident or damage reported,
FORD,MUSTANG GT PREMIUM,2021,49500.0,3000.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
AUDI,Q5 2.0T PREMIUM,2012,12000.0,119000.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
RAM,2500 BIG HORN,2013,25000.0,198868.0,3.0,0.0,1.0,11,1.65,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,None reported,Yes
DODGE,RAM 1500 ST,2011,8500.0,188000.0,3.0,0.0,1.0,13,1.95,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
MERCEDES-BENZ,C-CLASS C 300 4MATIC SPORT,2013,10750.0,157405.0,3.0,0.0,1.0,11,1.65,Gasoline,248.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
DODGE,CHALLENGER SRT HELLCAT,2016,62500.0,8228.0,3.0,0.0,1.0,8,1.2,Gasoline,707.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
LAND,ROVER RANGE ROVER 3.0L SUPERCHARGED HSE,2018,42950.0,73101.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
BMW,M4 BASE,2018,60995.0,10950.0,3.0,1.0,0.9993178717598908,6,0.8999999999999999,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
MERCEDES-BENZ,S-CLASS S 560 4MATIC,2018,47000.0,63160.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,463.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
LAND,ROVER RANGE ROVER 5.0L V8 SUPERCHARGED,2019,68900.0,31866.0,3.0,0.0,1.0,5,0.75,Gasoline,"5L V-8 gasoline direct injection, DOHC, variable valve control,","Automatic, 8-Spd",None reported,
CHEVROLET,EXPRESS 3500 BASE,2009,18900.0,75000.0,3.0,0.0,1.0,15,2.25,Gasoline,319.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
TOYOTA,4RUNNER TRD PRO,2016,36000.0,98000.0,3.0,0.0,1.0,8,1.2,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
MAZDA,MX-5 MIATA GRAND TOURING,2012,18900.0,33576.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,167.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
VOLKSWAGEN,TOUAREG VR6 LUX,2012,12449.0,123200.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
JAGUAR,XJ BASE,2013,8800.0,112000.0,3.0,0.0,1.0,11,1.65,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
CHEVROLET,CAMARO 2SS,2010,19500.0,68000.0,3.0,0.0,1.0,14,2.1,Gasoline,426.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,Yes
INFINITI,G37 X,2012,14500.0,120000.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,Yes
BMW,X6 XDRIVE50I,2019,46999.0,45000.0,3.0,0.0,1.0,5,0.75,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,Yes
